player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,player_name,name_clean,position_group,player,squad,league,Age,Min,xG_per90,xAG_per90,PrgP_per90,PrgR_per90,PrgC_per90,Press%,Tkl+Int_per90,Cmp%_Med,SCA_per90,KP_per90,G+A_per90,Sh_per90,SoT%,G_per90,Succ%_Drib,Carries_1/3_per90,Carries_PrgDist_per90,AerWon%,Cmp%_Long,Blocks_per90,Tkl_per90,Int_per90,Clr_per90,CrsPA_per90,TklWon%,Att3rd_Tkl%,PrgDist_per90,Pos,cluster_kmeans,cluster_hdbscan,umap_x,umap_y,cluster_label,log_value,league_encoded,position_encoded,squad_rank,predicted_value_eur,value_ratio
834737,Adri,Miranda,Adri Miranda,2023,2687,adri-miranda,Spain,Olesa de Montserrat,Spain,2003-04-26 00:00:00,Centre-Back,Defender,left,183.0,2025-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/adri-miranda/profil/spieler/834737,ES1,Cádiz CF,100000.0,100000.0,Adri Miranda,adri miranda,FB,Adri Miranda,Cádiz CF,ES1,21.100616016427104,2876,0.34933254806963765,0.06491178827542574,6.32241391772385,5.694366562428039,4.372785311520643,25.65695868862049,2.5985498221817824,87.24441195262703,4.156147411601779,1.6128475608062363,0.3079091878656721,0.7456397417087796,35.94888664861415,0.2964997341010924,51.18056938623637,0.5771512876228951,158.57975596111086,51.87145641345041,52.41314773862169,0.8905406770087559,2.2223191413636805,1.3571796733469363,2.596753579734541,0.65852670320733,52.78208013671707,26.753310842095757,253.85156652995963,FB,0,-1,9.559444,7.326318,Lateral Defensivo,11.51293546492023,8,0,0.5888878509038254,1.2074356e+06,12.07435625
338792,Anil,Tekeli,Anil Tekeli,2016,114,anil-tekeli,Turkey,Istanbul,Turkey,1997-05-24 00:00:00,Left-Back,Defender,left,,,,https://img.a.transfermarkt.technology/portrait/header/338792-1466962187.jpg?lm=1,,,,https://www.transfermarkt.co.uk/anil-tekeli/profil/spieler/338792,TR1,Beşiktaş Jimnastik Kulübü,50000.0,50000.0,Anil Tekeli,anil tekeli,FB,Anil Tekeli,Beşiktaş Jimnastik Kulübü,TR1,27.02258726899384,3097,0.3075313114485128,0.09063358043281239,4.252745145454011,3.309757911841188,3.5568839561145453,28.021294000171274,2.683077872832923,86.73038143698727,4.389622015033609,1.3261282313163987,0.3270840462317727,2.0992940222666974,31.238371332262087,0.0,61.200407878953826,1.7043509313816636,87.85766641104911,47.078612098405394,44.584912675438815,0.7413040296706964,1.639867321516589,0.8572344285653593,1.5668964861923804,0.5203446567104332,69.91765106807028,42.4450524360572,242.35743635939477,FB,1,-1,0.22810808,-0.8191012,Lateral Defensivo 1,10.819798284210286,29,0,0.8105236115652296,529629.8,10.59259625
719682,Kieran,Offord,Kieran Offord,2023,465,kieran-offord,Scotland,Airdrie,Scotland,2004-03-28 00:00:00,Centre-Forward,Attack,right,171.0,2025-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kieran-offord/profil/spieler/719682,SC1,Saint Mirren Football Club,50000.0,50000.0,Kieran Offord,kieran offord,FW,Kieran Offord,Saint Mirren Football Club,SC1,20.177960301163587,1878,0.2402544936012362,0.21538313521847913,5.636303277595292,4.2716015996935575,4.111974681171474,25.311120232828557,4.00802831002373,87.20417543903079,2.778595989512308,1.6345415331587159,0.39365742980065976,0.15817234729476626,42.12197091287029,0.07501883020678848,60.41408311887058,1.6988507234141996,110.97199548640863,45.74278184044919,56.141041976993705,1.0694187154052446,2.0626959885114804,1.9632017611006143,3.5145370446890873,0.5948198107421918,51.365379638541704,38.95343430198438,151.8459177014783,FW,0,-1,-0.8439463,2.3325608,Regateador,10.819798284210286,26,1,0.24856368816852725,504280.0,10.0856
340636,Federico,Abelli,Federico Abelli,2015,6574,federico-abelli,Italy,Parma,Italy,1997-01-22 00:00:00,Defensive Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/340636-1559113726.jpg?lm=1,,,,https://www.transfermarkt.co.uk/federico-abelli/profil/spieler/340636,IT1,Unione Sportiva Sassuolo Calcio,50000.0,75000.0,Federico Abelli,federico abelli,MF,Federico Abelli,Unione Sportiva Sassuolo Calcio,IT1,27.356605065023956,1689,0.2922388683653938,0.0,6.508406569709921,2.384252885951047,2.399581961532156,35.09324318708557,4.073019574976228,82.79318837970429,3.7157708800848157,0.5646539791445728,0.4251746137092927,2.433889686225238,43.40317385463931,0.0600897562374869,41.740792605113924,1.5224983214635324,82.49682261355917,32.5366226303101,58.25506032905299,1.3432411781754006,2.047707897488006,1.5386172445423536,3.479358981572524,1.3806979725716562,72.32968730519654,16.035739555599946,219.03986573966338,MF,0,-1,-2.183005,5.84554,Estilo 0,10.819798284210286,12,2,0.7232472324723247,491625.0,9.8325
881486,Rodrigo,Beirão,Rodrigo Beirão,2024,1075,rodrigo-beirao,Portugal,Aveiro,Portugal,2003-01-25 00:00:00,Centre-Back,Defender,left,184.0,2028-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/881486-1617868556.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/rodrigo-beirao/profil/spieler/881486,PO1,Sporting Clube de Braga,50000.0,50000.0,Rodrigo Beirão,rodrigo beiro,FB,Rodrigo Beirão,Sporting Clube de Braga,PO1,21.349760438056126,1737,0.21091825966857963,0.06066876961785439,7.958459744279137,4.486372822174522,2.419300609734485,31.068170442605823,2.58603141494558,80.39587287310117,4.060487263903484,1.7491837091283486,0.19219314148598932,1.736282922970142,33.1623285320245,0.2357980899556702,40.30279621606836,0.8981095607458984,154.99165221059528,49.85466479907229,55.817185943511895,1.6525132748133582,1.7329685236781314,0.9238764003329203,3.4368606566586357,0.831177149202493,65.4686280907735,37.377042686277704,237.19807843325842,FB,1,-1,1.8949703,0.69253516,Lateral Defensivo 1,10.819798284210286,21,0,0.8424727918165258,424111.94,8.48223875
204070,Paolo,Sokoli,Paolo Sokoli,2013,252,paolo-sokoli,Albania,Velipojë,Albania,1995-03-29 00:00:00,Right-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/204070-1463078847.jpg?lm=1,,,,https://www.transfermarkt.co.uk/paolo-sokoli/profil/spieler/204070,IT1,Genoa Cricket and Football Club,50000.0,50000.0,Paolo Sokoli,paolo sokoli,FB,Paolo Sokoli,Genoa Cricket and Football Club,IT1,29.177275838466805,2658,0.24911321049493496,0.17038225070123497,5.191582473326353,4.396577124880732,3.5018058360795488,27.18451785795783,2.9515663560933,79.95564565245093,2.4844494532063495,2.4709833324862682,0.358389942813028,1.7320745693722062,18.791838761501356,0.12232573460558344,24.481253371064156,1.3818555010209488,112.17828640116554,41.646531440489994,42.945135424393456,1.7534539923024086,1.5743977458234832,1.2295378804073558,3.453988275815645,0.9030898754403989,69.51023650806931,27.965957085672873,263.4607509912612,FB,1,-1,-0.6971183,6.0612617,Lateral Defensivo 1,10.819798284210286,12,0,0.6764211312999205,415770.06,8.31540125
812902,Jonathan,Varane,Jonathan Varane,2021,826,jonathan-varane,France,Lille,France,2001-09-09 00:00:00,Central Midfield,Midfield,right,189.0,2024-06-30 00:00:00,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/812902-1630685019.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jonathan-varane/profil/spieler/812902,FR1,Racing Club de Lens,500000.0,500000.0,Jonathan Varane,jonathan varane,MF,Jonathan Varane,Racing Club de Lens,FR1,22.72689938398357,947,0.4601720869898967,0.2237818672476094,7.30160090905121,5.334233378037561,4.247065886441808,37.458862518652474,3.2882380225918446,80.35162301501335,3.4182396535747657,1.641380863935953,0.28112617019508923,2.757278095458644,41.5336104967426,0.14353158254762888,53.482649970774744,2.773229149131117,118.46797734467776,38.521076426482054,62.145840045695614,1.6060254553221835,1.6667807946973443,1.0454382380122782,5.318738710996275,1.0139563143474972,56.544978080112955,26.43406423138104,200.40040081650596,MF,1,-1,5.148885,-0.7933816,Estilo 1,13.122365377402328,9,2,0.806436545378112,3.6536292e+06,7.3072585
1171668,Malthe,Kjølby,Malthe Kjølby,2024,1053,malthe-kjolby,,,Denmark,2006-01-13 00:00:00,Centre-Back,Defender,,190.0,2027-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/malthe-kjolby/profil/spieler/1171668,DK1,Aalborg BK,25000.0,25000.0,Malthe Kjølby,malthe kjlby,FB,Malthe Kjølby,Aalborg BK,DK1,18.38193018480493,2077,0.16431857734352232,0.0,5.637737459563666,3.7952732372086264,2.3114849586835775,27.67612815089461,5.011208059696232,84.61090066624678,3.025984787006237,1.3584937618361006,0.12035415498958513,0.7454970713772776,21.354031752280086,0.031129694820275472,41.09999566308105,0.8699844412242997,157.32883571883775,47.09161101916794,60.394222549300046,1.2243798566244644,3.8408992522305305,1.891265177197328,3.710423776069421,0.8324827146097802,50.87228818494509,42.1426251040712,164.16364978313752,FB,0,-1,9.868332,-1.113065,Lateral Defensivo,10.12667110305036,7,0,0.34438787425848943,178330.28,7.13321125
559801,Niall,Huggins,Niall Huggins,2020,399,niall-huggins,England,York,Wales,2000-12-18 00:00:00,Right-Back,Defender,right,173.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/niall-huggins/profil/spieler/559801,GB1,Leeds United Association Football Club,200000.0,200000.0,Niall Huggins,niall huggins,FB,Niall Huggins,Leeds United Association Football Club,GB1,23.45242984257358,2028,0.4051439734800825,0.11572614435518713,2.918127461061557,5.295118352784699,3.792938115723281,36.55460863589463,2.838495232273839,84.48939894478193,1.6368159473771415,1.6270797924620513,0.32163307643430517,1.8961783502201701,32.27122156088939,0.06137727924652808,72.39836872292078,2.2060210754767735,130.53581426335947,51.21577108229425,61.6715001664039,2.3301743502807355,1.688623529483632,1.311476906135213,2.6789860744902882,0.8155807118034376,50.2042661659394,32.811101277359406,244.6169202507815,FB,0,-1,10.7670555,3.1182995,Lateral Defensivo,12.206077645517674,10,0,0.9394180017749545,1.3998114e+06,6.999056875
934863,Tommaso,Pittino,Tommaso Pittino,2024,252,tommaso-pittino,Italy,Biella,Italy,2005-01-14 00:00:00,Centre-Back,Defender,right,189.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/934863-1710141092.jpg?lm=1,,,,https://www.transfermarkt.co.uk/tommaso-pittino/profil/spieler/934863,IT1,Genoa Cricket and Football Club,150000.0,150000.0,Tommaso Pittino,tommaso pittino,FB,Tommaso Pittino,Genoa Cricket and Football Club,IT1,19.378507871321013,1493,0.2631629721603739,0.24136554306843946,7.125219909939899,4.563744914064914,2.253885469109001,35.20827638560767,3.598668589231541,87.48587345442489,2.329091720201518,1.2665519420077431,0.4474172616496255,2.4049937689089376,25.724752575769102,0.2829981323471236,57.075087965788654,1.4664130442293022,98.42483283173333,52.544974610423566,51.0100209963645,0.8479772900756819,1.8583592604109351,1.3420823361889491,3.9721217632269044,1.006823752950355,60.143349695957575,38.54264755182451,253.98915539032615,FB,0,-1,4.941179,-0.20268683,Lateral Defensivo,11.918397239722838,12,0,0.6764211312999205,1.02264994e+06,6.81766625
371089,Alex,Coppola,Alex Coppola,2016,252,alex-coppola,Italy,Genova,Italy,1997-03-30 00:00:00,Centre-Back,Defender,both,190.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/alex-coppola/profil/spieler/371089,IT1,Genoa Cricket and Football Club,25000.0,50000.0,Alex Coppola,alex coppola,FB,Alex Coppola,Genoa Cricket and Football Club,IT1,27.173169062286107,1623,0.21145026495045233,0.015812838434088337,3.5731284314318925,4.47724186689146,3.613415086261017,23.981769594999193,3.1504963696552464,95.53197816633624,2.324148681260766,0.8470002609997422,0.17662758204116807,0.8755734565149159,26.709858124343583,0.0,44.10606693773133,1.080825170586254,48.36247131942659,53.89877994692706,58.895953447068294,2.0617530303388376,1.9938033255686558,1.103225397050523,3.6260860061685154,1.3716646959337955,60.3293226315162,28.982037660927187,138.58143123217357,FB,1,-1,5.237143,5.2825694,Lateral Defensivo 1,10.12667110305036,12,0,0.6764211312999205,169038.48,6.761539375
